subject,stimuli,condition,correct,f1,rt,rsme
14,robot,2,0.9333333333333333,0.9285714285714286,3.2427124600003783,18.78600823045267
14,robot,4,0.7666666666666667,0.7200000000000001,3.6696138866614394,32.10905349794239
14,robot,6,0.7333333333333333,0.7333333333333333,4.703305466661307,37.97325102880658
15,letter,2,1.0,1.0,1.0303140666670516,21.152263374485596
15,letter,4,1.0,1.0,1.2313232000005276,28.045267489711932
15,letter,6,1.0,1.0,1.3114421366670892,40.64814814814815
15,robot,2,0.9333333333333333,0.9285714285714286,2.144834633333994,26.14197530864197
15,robot,4,0.8666666666666667,0.8571428571428571,2.9981449866671026,36.172839506172835
15,robot,6,0.6333333333333333,0.6206896551724138,3.133972150000712,48.518518518518526
16,letter,2,1.0,1.0,1.3744941733326415,2.1193415637860036
16,letter,4,1.0,1.0,1.4999225466667363,14.104938271604937
16,letter,6,1.0,1.0,1.7740328533313003,27.0164609053498
16,robot,2,1.0,1.0,3.5982545066673386,37.92181069958848
16,robot,4,0.9,0.9032258064516129,4.957703656666369,49.39300411522635
16,robot,6,0.8,0.8000000000000002,4.141131850001694,66.98559670781894
17,letter,2,1.0,1.0,0.5809742866667098,23.672839506172835
17,letter,4,1.0,1.0,0.6568540133334086,29.84567901234567
17,letter,6,0.9333333333333333,0.9333333333333333,0.7574117266667277,47.28395061728395
17,robot,2,0.9666666666666667,0.967741935483871,1.9834948300000121,32.26337448559671
17,robot,4,0.8666666666666667,0.8749999999999999,2.47676054,47.23251028806584
17,robot,6,0.8,0.7857142857142856,2.4327466700000797,52.22222222222222
18,letter,2,1.0,1.0,0.8829448033358251,3.7139917695473224
18,letter,4,1.0,1.0,1.5488506033358136,11.635802469135797
18,letter,6,0.9666666666666667,0.9655172413793104,1.6744562300021546,26.296296296296294
18,robot,2,0.9666666666666667,0.9655172413793104,2.302272566669247,18.991769547325095
18,robot,4,0.8,0.8000000000000002,3.2608573033354333,31.74897119341564
18,robot,6,0.6333333333333333,0.56,3.8269507733359207,46.255144032921805
19,letter,2,1.0,1.0,0.5826818133332912,10.761316872427981
19,letter,4,1.0,1.0,0.6996400699999412,26.29629629629629
19,letter,6,0.9333333333333333,0.9333333333333333,0.8719245566665601,40.13374485596707
19,robot,2,1.0,1.0,2.0354561566666387,29.588477366255145
19,robot,4,0.6333333333333333,0.5925925925925926,2.56153678666664,49.8045267489712
19,robot,6,0.8666666666666667,0.846153846153846,2.5694803899999292,67.08847736625515
21,letter,2,1.0,1.0,1.0357278433330066,35.24691358024691
21,letter,4,1.0,1.0,1.0967926833323873,73.51851851851852
21,letter,6,0.9,0.9090909090909091,1.6253958466661667,99.23868312757202
21,robot,2,0.9333333333333333,0.9333333333333333,3.396506576665949,70.94650205761316
21,robot,4,0.6333333333333333,0.7027027027027029,3.225596783332245,85.0925925925926
21,robot,6,0.7333333333333333,0.7894736842105263,3.1187558299997664,108.85802469135803
22,letter,2,1.0,1.0,1.1840064699983486,43.01440329218107
22,letter,4,1.0,1.0,1.6132857699984016,54.63991769547325
22,letter,6,0.9666666666666667,0.967741935483871,2.257067009998233,76.96502057613169
22,robot,2,0.9666666666666667,0.967741935483871,3.52849773999842,67.03703703703704
22,robot,4,0.9,0.896551724137931,4.071394906664864,91.26543209876543
22,robot,6,0.9666666666666667,0.967741935483871,4.51239385666504,101.65637860082306
23,letter,2,0.9333333333333333,0.9285714285714286,0.49445837666676196,12.767489711934152
23,letter,4,0.9666666666666667,0.967741935483871,0.5055928966668262,32.41769547325103
23,letter,6,0.9333333333333333,0.9333333333333333,0.8064554833334644,44.91769547325104
23,robot,2,1.0,1.0,1.5473311400001193,12.664609053497939
23,robot,4,0.9333333333333333,0.9333333333333333,2.0957769933334855,32.52057613168724
23,robot,6,0.8666666666666667,0.8666666666666667,2.6862895833334886,39.00205761316872
